pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-04-26,93.9,2.73,5.25,"Bride, Jonah",681146,579328,,ball,,,,,12.0,Ball,R,R,L,MIN,LAA,B,,,2,0,2025,0.73,1.39,1.2023518561995965,2.928224577488315,621043.0,,663616.0,2,2,Bot,,,,,,,-5.632621025048218,-136.6058057446069,-3.342534721061285,10.424275688422656,32.25181381891197,-14.338024063146555,3.1249990188756,1.19736415573746,,,,94.5,2102.0,6.8,778166,681351,694384,641313,650859,687263,621493,666176,545361,53.7,,,,,,,,23,3,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,133.0,0.003,0.079,,,,-0.079,,4,4,0.88,0.88,34,29,34,30,2,1,6.0,2.0,5.0,1.0,1.22,0.73,-0.73,31.2,,,,,
FF,2025-04-26,94.3,2.73,5.16,"Bride, Jonah",681146,579328,,ball,,,,,4.0,Ball,R,R,L,MIN,LAA,B,,,1,0,2025,0.62,1.25,-0.7587515756151669,2.0664268930226393,621043.0,,663616.0,2,2,Bot,,,,,,,-10.51741046691737,-136.88217221619675,-5.12052270538808,10.14327528798823,30.831221888799263,-15.459698593372268,3.03228180683551,1.3030009511456,,,,94.8,2069.0,6.8,778166,681351,694384,641313,650859,687263,621493,666176,545361,53.75,,,,,,,,23,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,132.0,0.001,0.023,,,,-0.023,,4,4,0.879,0.879,34,29,34,30,2,1,6.0,2.0,5.0,1.0,1.33,0.62,-0.62,29.3,,,,,
FF,2025-04-26,94.8,2.74,5.19,"Bride, Jonah",681146,579328,,ball,,,,,13.0,Ball,R,R,L,MIN,LAA,B,,,0,0,2025,0.74,1.31,-0.3209871249236075,1.2488521066793872,621043.0,,663616.0,2,2,Bot,,,,,,,-9.763794048386709,-137.665571403266,-7.623319295604264,11.547290095669016,29.40598514575593,-14.00284455313746,3.18145366219812,1.48092729321735,,,,95.9,2135.0,6.9,778166,681351,694384,641313,650859,687263,621493,666176,545361,53.56,,,,,,,,23,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,134.0,0.001,0.009,,,,-0.009,,4,4,0.878,0.878,34,29,34,30,2,1,6.0,2.0,5.0,1.0,1.23,0.74,-0.74,31.9,,,,,
ST,2025-04-26,82.9,-2.47,5.79,"Bride, Jonah",681146,696270,single,hit_into_play,,,,,9.0,Jonah Bride singles on a line drive to left fielder Taylor Ward.,R,R,R,MIN,LAA,X,7.0,line_drive,2,2,2025,1.27,0.47,0.5838351143636076,1.9769102869881905,,,,1,4,Bot,52.13,105.39,,,,,4.477731902435863,-120.6798198001643,-3.155191685797582,11.564362072710798,23.44504160008102,-27.18302773935962,3.19,1.46,260.0,88.8,21.0,82.7,2395.0,6.1,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.4,0.357,0.392,0.9,1.0,1.0,0.0,3.0,39,5,Sweeper,4,1,4,1,1,4,4,1,Infield shade,Standard,81.0,0.012,0.44,,,0.541,-0.44,88.8,3,3,0.849,0.849,22,29,23,30,1,2,2.0,2.0,4.0,1.0,2.84,-1.27,-1.27,29.3,,,,,
SL,2025-04-26,85.7,1.08,5.96,"Bride, Jonah",681146,672282,strikeout,swinging_strike,,,,,13.0,Jonah Bride strikes out swinging.,R,R,L,MIN,LAA,S,2.0,,2,2,2025,-0.35,-0.4,-0.5231805459916223,1.0979829847651756,,664034.0,,1,6,Bot,,,,,,,-3.0835061055363644,-124.69829789001426,-4.30697589089573,-2.8466020732492185,28.912058493305565,-35.59396538226266,3.19,1.46,,,,85.3,2495.0,6.4,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.13,,0.0,0.0,1.0,0.0,0.0,,55,5,Slider,4,1,4,1,1,4,4,1,Infield shade,Standard,301.0,-0.012,-0.227,70.4,8.5,,0.227,,3,3,0.918,0.918,25,29,26,30,1,3,3.0,2.0,4.0,1.0,3.55,-0.35,0.35,47.6,21.40518307225289,-32.08644177541039,34.22558807994297,34.42443469804794,47.58409200523185
ST,2025-04-26,82.4,-2.27,5.66,"Bride, Jonah",681146,696270,,swinging_strike,,,,,8.0,Swinging Strike,R,R,R,MIN,LAA,S,,,2,1,2025,1.06,0.59,-0.0373893832836434,1.874216467555558,,,,1,4,Bot,,,,,,,2.9935656794254726,-120.01338633086492,-3.213134995197077,9.655677751257343,23.777344678680997,-26.051751258900868,3.19,1.46,,,,82.1,2440.0,6.1,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.39,,,,,,,,39,4,Sweeper,4,1,4,1,1,4,4,1,Infield shade,Standard,86.0,-0.002,-0.07,65.3,7.8,,0.07,,3,3,0.851,0.851,22,29,23,30,1,2,2.0,2.0,4.0,1.0,2.77,-1.06,-1.06,19.8,20.990534075585487,-30.58858055484683,32.733602315508435,36.03230500863558,48.68735139771174
FF,2025-04-26,94.8,0.94,5.91,"Bride, Jonah",681146,672282,,ball,,,,,12.0,Ball,R,R,L,MIN,LAA,B,,,1,2,2025,0.87,1.38,1.3160062990701893,2.9802909712263785,,664034.0,,1,6,Bot,,,,,,,-0.9786010154988882,-137.8983569747213,-5.024030221637452,11.253919005468846,34.32953162275069,-13.67616457102137,3.1800015032826,1.33811433298352,,,,94.4,2148.0,6.4,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.14,,,,,,,,55,4,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,148.0,0.002,0.026,,,,-0.026,,3,3,0.916,0.916,25,29,26,30,1,3,3.0,2.0,4.0,1.0,1.18,0.87,-0.87,47.1,,,,,
ST,2025-04-26,83.7,-2.47,5.65,"Bride, Jonah",681146,696270,,called_strike,,,,,5.0,Called Strike,R,R,R,MIN,LAA,S,,,2,0,2025,0.84,0.58,0.2230348738925156,2.456442794832586,,,,1,4,Bot,,,,,,,4.549218936351943,-121.80263702818908,-2.090500320615749,7.458787094248081,23.923211061431264,-26.19601274869545,2.9845369756295,1.28249361843826,,,,83.5,2416.0,6.2,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.34,,,,,,,,39,3,Sweeper,4,1,4,1,1,4,4,1,Infield shade,Standard,85.0,-0.002,-0.066,,,,0.066,,3,3,0.853,0.853,22,29,23,30,1,2,2.0,2.0,4.0,1.0,2.67,-0.84,-0.84,21.6,,,,,
SL,2025-04-26,88.7,1.11,5.89,"Bride, Jonah",681146,672282,,called_strike,,,,,6.0,Called Strike,R,R,L,MIN,LAA,S,,,1,1,2025,-0.12,0.28,0.3519534288204359,1.998426565028871,,664034.0,,1,6,Bot,,,,,,,-1.585394060371052,-129.01839043503236,-3.984924088974497,-1.0102243715906256,30.03669592048424,-28.387407228379782,3.18030814826636,1.42315617401196,,,,88.4,2240.0,6.4,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.08,,,,,,,,55,3,Slider,4,1,4,1,1,4,4,1,Infield shade,Standard,190.0,-0.002,-0.061,,,,0.061,,3,3,0.918,0.918,25,29,26,30,1,3,3.0,2.0,4.0,1.0,2.65,-0.12,0.12,45.6,,,,,
SI,2025-04-26,94.6,-2.5,5.52,"Bride, Jonah",681146,696270,,ball,,,,,13.0,Ball,R,R,R,MIN,LAA,B,,,1,0,2025,-0.87,0.0,-0.3072382742864186,0.7967322859384036,,,,1,4,Bot,,,,,,,7.654226507028367,-137.54912194434868,-6.650110247651188,-12.64690371720771,29.16142482755558,-30.926481368352142,3.18145366219812,1.39591879095355,,,,94.8,2089.0,6.4,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.14,,,,,,,,39,2,Sinker,4,1,4,1,1,4,4,1,Infield shade,Standard,227.0,0.002,0.071,,,,-0.071,,3,3,0.851,0.851,22,29,23,30,1,2,2.0,2.0,4.0,1.0,2.54,0.87,0.87,19.8,,,,,
FF,2025-04-26,94.7,1.08,5.91,"Bride, Jonah",681146,672282,,ball,,,,,12.0,Ball,R,R,L,MIN,LAA,B,,,0,1,2025,0.96,1.63,0.8963946599346222,3.665412972777819,,664034.0,,1,6,Bot,,,,,,,-2.6318063144073287,-137.6667589796342,-3.723432954172677,12.70054081351985,38.01244360347353,-11.004915804108382,3.18030814826636,1.45149192896063,,,,94.1,2201.0,6.5,778166,681351,605204,641313,650859,687263,621493,666176,545361,53.97,,,,,,,,55,2,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,151.0,0.001,0.025,,,,-0.025,,3,3,0.917,0.917,25,29,26,30,1,3,3.0,2.0,4.0,1.0,0.96,0.96,-0.96,43.2,,,,,
FF,2025-04-26,93.9,2.61,5.29,"Bride, Jonah",681146,579328,single,hit_into_play,,,,,5.0,Jonah Bride singles on a line drive to left fielder Taylor Ward. Carlos Correa scores.,R,R,L,MIN,LAA,X,7.0,line_drive,3,2,2025,0.84,1.2,-0.0235438962925697,2.6099348103934803,621043.0,,,2,1,Bot,57.95,104.83,,,,,-8.737695019997206,-136.48994361097854,-3.8500529978410714,12.528825406292654,31.254674244249657,-16.549061410778947,3.19,1.46,150.0,94.0,10.0,94.4,2183.0,6.7,778166,681351,694384,641313,650859,687263,621493,666176,545361,53.79,0.699,0.652,0.9,1.0,1.0,0.0,4.0,10,6,4-Seam Fastball,2,0,2,0,0,3,3,0,Standard,Standard,138.0,0.065,0.746,72.7,7.2,0.79,-0.746,94.0,2,2,0.726,0.726,34,29,34,30,1,0,6.0,2.0,5.0,1.0,1.4,0.84,-0.84,29.1,17.17961134664567,-9.369191780915322,29.517067254321898,36.97063940281277,35.84993441210346
SL,2025-04-26,85.6,2.73,5.16,"Bride, Jonah",681146,579328,,called_strike,,,,,2.0,Called Strike,R,R,L,MIN,LAA,S,,,3,1,2025,-0.52,0.45,-0.1799526805113662,2.877427197315844,621043.0,,,2,1,Bot,,,,,,,-5.806049547047504,-124.55453468675864,-0.0090161437292077,-4.2603235100207995,25.55692371365201,-27.73545006835311,3.18145366219812,1.36757113540789,,,,85.7,2229.0,6.4,778166,681351,694384,641313,650859,687263,621493,666176,545361,54.11,,,,,,,,10,5,Slider,2,0,2,0,0,2,2,0,Infield shade,Standard,182.0,-0.002,-0.068,,,,0.068,,2,2,0.728,0.728,34,29,34,30,1,0,6.0,2.0,5.0,1.0,2.67,-0.52,0.52,24.2,,,,,
FF,2025-04-26,93.6,0.99,5.97,"Bride, Jonah",681146,672282,,called_strike,,,,,3.0,Called Strike,R,R,L,MIN,LAA,S,,,0,0,2025,0.72,1.71,0.7818254161757132,2.9637035228035717,,664034.0,,1,6,Bot,,,,,,,-2.1321952332199725,-136.02495950781488,-5.695543767481348,9.338660036382516,35.35049566889926,-10.053114760120724,3.06768957928647,1.45149192896063,,,,93.1,2114.0,6.5,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.03,,,,,,,,55,1,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,152.0,-0.002,-0.038,,,,0.038,,3,3,0.919,0.919,25,29,26,30,1,3,3.0,2.0,4.0,1.0,0.94,0.72,-0.72,46.5,,,,,
FC,2025-04-26,91.5,-2.41,5.72,"Bride, Jonah",681146,696270,,ball,,,,,12.0,Ball,R,R,R,MIN,LAA,B,,,0,0,2025,0.37,0.77,1.140785532612575,2.304169409983144,,,,1,4,Bot,,,,,,,8.121918819881094,-133.01342539428776,-4.366503156146727,2.5636146161649545,29.041151761435504,-22.27989842749767,3.18145366219812,1.39591879095355,,,,91.1,2528.0,6.1,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.37,,,,,,,,39,1,Cutter,4,1,4,1,1,4,4,1,Infield shade,Standard,187.0,0.001,0.039,,,,-0.039,,3,3,0.85,0.85,22,29,23,30,1,2,2.0,2.0,4.0,1.0,1.96,-0.37,-0.37,22.8,,,,,
FF,2025-04-26,92.6,2.71,5.33,"Bride, Jonah",681146,579328,,ball,,,,,14.0,Ball,R,R,L,MIN,LAA,B,,,2,1,2025,1.02,1.23,0.2564702537469685,0.6602069340584544,621043.0,,,2,1,Bot,,,,,,,-8.532196587783428,-134.41903531946,-8.820911001268987,14.271788033842029,29.22672687852733,-15.450615938303288,3.04073765135116,1.31085855504451,,,,93.0,2205.0,6.6,778166,681351,694384,641313,650859,687263,621493,666176,545361,53.85,,,,,,,,10,4,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,132.0,0.002,0.047,,,,-0.047,,2,2,0.726,0.726,34,29,34,30,1,0,6.0,2.0,5.0,1.0,1.44,1.02,-1.02,32.2,,,,,
SL,2025-04-26,86.2,2.68,5.21,"Bride, Jonah",681146,579328,,ball,,,,,7.0,Ball,R,R,L,MIN,LAA,B,,,1,1,2025,-0.36,0.67,-0.778478450770979,1.7532239871761872,621043.0,,,2,1,Bot,,,,,,,-7.5304167465396175,-125.28840594016788,-3.3354472176973085,-2.2072547997288927,26.062381187643577,-24.600291159075503,3.1448403193326,1.44470226226197,,,,86.6,2183.0,6.6,778166,681351,694384,641313,650859,687263,621493,666176,545361,53.86,,,,,,,,10,3,Slider,2,0,2,0,0,2,2,0,Infield shade,Standard,151.0,0.002,0.018,,,,-0.018,,2,2,0.724,0.724,34,29,34,30,1,0,6.0,2.0,5.0,1.0,2.41,-0.36,0.36,30.0,,,,,
FF,2025-04-26,93.2,2.55,5.38,"Bride, Jonah",681146,579328,,called_strike,,,,,4.0,Called Strike,R,R,L,MIN,LAA,S,,,1,0,2025,1.27,1.28,-0.3518268398782604,2.173828378142376,621043.0,,,2,1,Bot,,,,,,,-10.254416172845524,-135.06294183744873,-5.135937550108265,17.99459389125115,34.728608011481796,-15.602532825356557,3.18145366219812,1.39591879095355,,,,92.4,2209.0,6.5,778166,681351,694384,641313,650859,687263,621493,666176,545361,54.02,,,,,,,,10,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,133.0,-0.002,-0.042,,,,0.042,,2,2,0.726,0.726,34,29,34,30,1,0,6.0,2.0,5.0,1.0,1.41,1.27,-1.27,32.8,,,,,
SL,2025-04-26,85.2,2.57,5.24,"Bride, Jonah",681146,579328,,ball,,,,,14.0,Ball,R,R,L,MIN,LAA,B,,,0,0,2025,-0.24,0.54,0.5881788427469701,0.8366602264238838,621043.0,,,2,1,Bot,,,,,,,-4.206193304209148,-123.89259221199453,-5.0889295443369065,-1.5172186557083491,27.1160643733304,-25.780561717003373,3.153075627142,1.4525968634644,,,,85.5,2100.0,6.7,778166,681351,694384,641313,650859,687263,621493,666176,545361,53.79,,,,,,,,10,1,Slider,2,0,2,0,0,2,2,0,Infield shade,Standard,167.0,0.001,0.028,,,,-0.028,,2,2,0.725,0.725,34,29,34,30,1,0,6.0,2.0,5.0,1.0,2.63,-0.24,0.24,25.7,,,,,
SI,2025-04-26,93.6,1.51,6.09,"Bride, Jonah",681146,680729,field_out,hit_into_play,,,,,9.0,Jonah Bride grounds out to first baseman J.D. Davis.,R,R,L,MIN,LAA,X,3.0,ground_ball,0,1,2025,1.28,0.47,0.5965690413098941,1.749956953977524,,,,2,8,Bot,149.0,166.0,,,,,-5.124441342595997,-136.24917584475278,-6.482032575260592,17.04490614155888,28.288778747692813,-25.152297081661914,3.19,1.46,72.0,92.3,3.0,93.1,2285.0,5.9,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.64,0.446,0.407,0.0,1.0,0.0,0.0,4.0,71,2,Sinker,5,1,5,1,1,5,5,1,Infield shade,Standard,138.0,-0.001,-0.217,61.8,6.9,0.495,0.217,92.3,4,4,0.986,0.986,25,29,26,30,1,4,4.0,2.0,3.0,1.0,2.12,1.28,-1.28,51.0,3.2411505330886365,27.291507232314647,33.8301250396836,46.79307289118436,17.91290246160567
SL,2025-04-26,86.3,1.67,6.11,"Bride, Jonah",681146,680729,,called_strike,,,,,2.0,Called Strike,R,R,L,MIN,LAA,S,,,0,0,2025,-0.14,-0.22,0.2673256314401874,2.960069520803622,,,,2,8,Bot,,,,,,,-3.0186595418027142,-125.78657312553952,-0.9046430474043736,-0.9479946287507306,22.995414114183568,-34.57074087897828,3.18030814826636,1.45149192896063,,,,85.9,2638.0,5.7,778166,681351,605204,641313,650859,687263,621493,666176,545361,54.76,,,,,,,,71,1,Slider,5,1,5,1,1,5,5,1,Infield shade,Standard,329.0,0.0,-0.043,,,,0.043,,4,4,0.986,0.986,25,29,26,30,1,4,4.0,2.0,3.0,1.0,3.25,-0.14,0.14,48.8,,,,,
FF,2025-04-24,89.5,3.78,5.25,"Bride, Jonah",681146,685126,field_out,hit_into_play,,,,,7.0,Jonah Bride flies out to center fielder Michael A. Taylor.,R,R,L,MIN,CWS,X,8.0,fly_ball,2,1,2025,0.79,1.37,-0.3995375193098067,1.8921454734000431,,543877.0,,2,7,Bot,136.65,70.27,,,,,-12.123344299134985,-129.62386244465011,-5.153157235043482,11.558824136110298,28.95631814911966,-15.789543892278026,3.19,1.47,321.0,93.2,39.0,90.2,1952.0,7.1,778189,700337,666915,672820,678246,676070,643217,572191,641943,53.38,0.035,0.056,0.0,1.0,0.0,0.0,3.0,62,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,139.0,-0.105,-0.285,72.6,7.5,0.1,0.285,93.2,-3,-3,0.105,0.105,27,29,27,30,1,0,1.0,5.0,3.0,2.0,1.52,0.79,-0.79,39.6,11.794175446213565,0.2836498424072571,39.12557986855318,35.975988026367986,31.905721789975825
SL,2025-04-24,83.5,3.65,5.28,"Bride, Jonah",681146,685126,,blocked_ball,,,,,13.0,Ball In Dirt,R,R,L,MIN,CWS,B,,,1,1,2025,-0.06,0.33,-1.179618480096254,-0.1486888499526744,,543877.0,,2,7,Bot,,,,,,,-11.15137577902898,-121.03920739384051,-6.725473667529224,1.7308520977062165,24.777730630136897,-27.662863313427547,3.28562688584627,1.46269319941435,,,,84.4,2198.0,7.2,778189,700337,666915,672820,678246,676070,643217,572191,641943,53.28,,,,,,,,62,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,211.0,0.004,0.02,,,,-0.02,,-3,-3,0.101,0.101,27,29,27,30,1,0,1.0,5.0,3.0,2.0,2.97,-0.06,0.06,40.7,,,,,
FF,2025-04-24,88.0,3.75,5.26,"Bride, Jonah",681146,685126,,foul,,,,,2.0,Foul,R,R,L,MIN,CWS,S,,,1,0,2025,0.81,1.63,-0.2123993567089891,2.980568723905967,,543877.0,,2,7,Bot,,,,,,,-11.4318296019564,-127.53448443880954,-2.717654051092981,11.329723097798256,29.20826569881372,-14.11779287346711,3.19,1.47,180.0,75.9,63.0,88.6,2032.0,7.2,778189,700337,666915,672820,678246,676070,643217,572191,641943,53.35,,,,,,,,62,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,138.0,-0.004,-0.044,67.5,7.6,,0.044,88.0,-3,-3,0.105,0.105,27,29,27,30,1,0,1.0,5.0,3.0,2.0,1.37,0.81,-0.81,37.1,18.35514689675595,-11.480210890158007,31.615352155626784,37.68740624107062,37.323749724899955
CH,2025-04-24,82.7,3.87,5.27,"Bride, Jonah",681146,685126,,ball,,,,,14.0,Ball,R,R,L,MIN,CWS,B,,,0,0,2025,1.16,0.16,1.4995717671590048,2.257868768853634,,543877.0,,2,7,Bot,,,,,,,-7.736435367972965,-120.19383538119332,-0.6177094730713153,12.738619155454543,24.77554344084337,-30.77262474308045,3.28933638903887,1.40012798166254,,,,83.3,1258.0,6.9,778189,700337,666915,672820,678246,676070,643217,572191,641943,53.57,,,,,,,,62,1,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,127.0,0.002,0.019,,,,-0.019,,-3,-3,0.103,0.103,27,29,27,30,1,0,1.0,5.0,3.0,2.0,3.2,1.16,-1.16,39.1,,,,,
FF,2025-04-19,96.9,3.09,4.89,"Bride, Jonah",681146,519242,single,hit_into_play,,,,,5.0,Jonah Bride singles on a ground ball to right fielder Jarred Kelenic.,R,R,L,ATL,MIN,X,9.0,ground_ball,1,1,2025,1.33,0.5,0.258820778588763,2.045386894371826,,,,1,4,Top,167.73,110.52,,,,,-10.685281512276148,-140.74020514879342,-3.188551586361656,20.13466932600834,31.896017582854135,-24.97706599574899,3.19,1.47,36.0,104.4,-2.0,97.5,2249.0,6.7,778267,669221,621566,645277,663586,669397,657077,671739,672284,53.77,0.387,0.349,0.9,1.0,1.0,0.0,4.0,32,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,102.0,-0.031,0.425,68.4,6.6,0.409,-0.425,104.4,0,0,0.528,0.472,36,29,36,30,2,1,6.0,6.0,6.0,5.0,1.94,1.33,-1.33,4.9,-0.4218157167106823,25.11010623132962,35.70449651562856,41.55839561079226,17.259473643907945
FF,2025-04-19,96.2,3.26,4.91,"Bride, Jonah",681146,519242,,foul,,,,,2.0,Foul,R,R,L,ATL,MIN,S,,,1,0,2025,1.19,0.72,0.0066291257728465,3.022889116699798,,,,1,4,Top,,,,,,,-11.34276255573911,-139.70183855122835,-1.032574113117747,18.155258666636453,31.841337001891336,-22.668663763186043,3.19,1.47,187.0,79.9,64.0,96.3,2241.0,6.5,778267,669221,621566,645277,663586,669397,657077,671739,672284,54.02,,,,,,,,32,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,113.0,0.004,-0.049,69.2,6.4,,0.049,88.0,0,0,0.524,0.476,36,29,36,30,2,1,6.0,6.0,6.0,5.0,1.75,1.19,-1.19,7.4,2.883089755302674,13.880181149849314,28.67368699340617,38.38884028350503,24.292204640787475
SL,2025-04-19,76.7,3.18,4.76,"Bride, Jonah",681146,519242,,ball,,,,,12.0,Ball,R,R,L,ATL,MIN,B,,,0,0,2025,-0.77,-0.24,1.4721436430178467,2.8007422776104707,,,,1,4,Top,,,,,,,-2.2061631122679937,-111.5910257019744,3.295679605322035,-6.025221291929181,20.571187803774095,-35.019936171037145,3.18226023748905,1.39932677062992,,,,76.4,2270.0,6.2,778267,669221,621566,645277,663586,669397,657077,671739,672284,54.34,,,,,,,,32,1,Slider,2,2,2,2,2,2,2,2,Standard,Standard,306.0,-0.003,0.039,,,,-0.039,,0,0,0.527,0.473,36,29,36,30,2,1,6.0,6.0,6.0,5.0,4.13,-0.77,0.77,4.1,,,,,
SL,2025-04-19,79.6,3.02,4.87,"Bride, Jonah",681146,519242,strikeout,swinging_strike,,,,,13.0,Jonah Bride strikes out swinging.,R,R,L,ATL,MIN,S,2.0,,2,2,2025,-0.75,-0.36,-0.955264691770824,1.1602524789904405,,,,1,2,Top,,,,,,,-7.332524122099763,-115.8030401188637,-0.6824408386959326,-5.326674877440799,22.1261072729051,-35.538264908683374,3.19,1.47,,,,79.7,2343.0,6.4,778267,669221,621566,645277,663586,669397,657077,671739,672284,54.07,,0.0,0.0,1.0,0.0,0.0,,13,5,Slider,1,1,1,1,1,1,1,1,Standard,Standard,307.0,0.015,-0.228,24.9,6.3,,0.228,,0,0,0.525,0.475,36,29,36,30,1,0,6.0,6.0,6.0,5.0,3.97,-0.75,0.75,5.9,14.563823128409002,9.169126611501063,28.21381144995287,28.990002265521753,34.458804494175006
SL,2025-04-19,80.0,3.21,5.01,"Bride, Jonah",681146,519242,,ball,,,,,14.0,Ball,R,R,L,ATL,MIN,B,,,1,2,2025,-0.93,0.02,1.083576882917808,1.0886064272669844,,,,1,2,Top,,,,,,,-2.9348135237902175,-116.54786597569849,-1.9588279045810073,-7.871290595850056,22.814196789348447,-31.799682385739057,3.18226023748905,1.39932677062992,,,,80.2,2316.0,6.4,778267,669221,621566,645277,663586,669397,657077,671739,672284,54.07,,,,,,,,13,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,318.0,-0.002,0.048,,,,-0.048,,0,0,0.527,0.473,36,29,36,30,1,0,6.0,6.0,6.0,5.0,3.54,-0.93,0.93,9.7,,,,,
FF,2025-04-19,94.2,3.17,4.91,"Bride, Jonah",681146,519242,,foul,,,,,4.0,Foul,R,R,L,ATL,MIN,S,,,1,1,2025,1.32,0.74,-0.4886238086785717,2.299074519860671,,,,1,2,Top,,,,,,,-12.444940446769854,-136.63017099397177,-2.702087087408632,19.21300652581161,29.35436962397661,-22.467789242957632,3.19,1.47,5.0,86.7,-24.0,94.5,2202.0,6.6,778267,669221,621566,645277,663586,669397,657077,671739,672284,53.92,,,,,,,,13,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,104.0,0.003,-0.064,68.5,7.3,,0.064,88.0,0,0,0.524,0.476,36,29,36,30,1,0,6.0,6.0,6.0,5.0,1.84,1.32,-1.32,6.3,19.4276990883795,-4.019843557080719,34.00896192185717,33.03795989028329,33.43607867351274
SL,2025-04-19,76.8,3.22,4.89,"Bride, Jonah",681146,519242,,called_strike,,,,,3.0,Called Strike,R,R,L,ATL,MIN,S,,,1,0,2025,-0.93,-0.26,0.428317890634219,2.61628652363292,,,,1,2,Top,,,,,,,-4.235582868363715,-111.70543079271262,2.6534222605139215,-7.00150347355209,20.025595971354893,-35.07731728439037,3.18226023748905,1.35447980594633,,,,76.8,2284.0,6.3,778267,669221,621566,645277,663586,669397,657077,671739,672284,54.23,,,,,,,,13,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,304.0,0.004,-0.049,,,,0.049,,0,0,0.52,0.48,36,29,36,30,1,0,6.0,6.0,6.0,5.0,4.13,-0.93,0.93,6.1,,,,,
SL,2025-04-19,76.2,3.13,4.9,"Bride, Jonah",681146,519242,,ball,,,,,14.0,Ball,R,R,L,ATL,MIN,B,,,0,0,2025,-0.96,-0.3,0.8573278960345753,1.6248237895080035,,,,1,2,Top,,,,,,,-3.0478249821738186,-111.01082470179756,0.6496644120423425,-7.450514168990236,19.05348568666066,-34.971822782544365,3.15750817290978,1.44167386968968,,,,76.2,2253.0,6.1,778267,669221,621566,645277,663586,669397,657077,671739,672284,54.38,,,,,,,,13,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,300.0,-0.003,0.039,,,,-0.039,,0,0,0.523,0.477,36,29,36,30,1,0,6.0,6.0,6.0,5.0,4.2,-0.96,0.96,8.5,,,,,
