pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-05-28,97.1,1.25,5.81,"Vázquez, Christian",543877,682254,,ball,,,,,13.0,Ball,R,R,L,TB,MIN,B,,,1,0,2025,0.47,1.63,-1.162587549930254,2.257152753363955,,,,0,8,Top,,,,,,,-7.590137313038034,-140.98729457851402,-7.739532068222103,8.043864918251506,32.70090369704048,-8.795748212712075,3.15636292827786,1.5089753875161,,,,97.6,2378.0,6.8,777732,643376,666018,664040,691406,670764,802415,670224,666139,53.74,,,,,,,,55,2,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,163.0,-0.005,0.077,,,,-0.077,,4,-4,0.961,0.039,25,34,25,35,1,2,2.0,2.0,6.0,3.0,0.8,0.47,-0.47,58.5,,,,,
FF,2025-05-28,97.3,1.39,5.87,"Vázquez, Christian",543877,682254,,ball,,,,,12.0,Ball,R,R,L,TB,MIN,B,,,0,0,2025,0.57,1.53,0.0229447283834811,3.641725334300504,,,,0,8,Top,,,,,,,-4.997690681168143,-141.72804533570527,-4.041619519080889,8.738735027053785,30.119000202969705,-10.782230372672098,3.22881300613825,1.59960465649598,,,,98.3,2343.0,6.7,777732,643376,666018,664040,691406,670764,802415,670224,666139,53.83,,,,,,,,55,1,4-Seam Fastball,4,0,0,4,0,4,0,4,Standard,Standard,159.0,-0.003,0.041,,,,-0.041,,4,-4,0.964,0.036,25,34,25,35,1,2,2.0,2.0,6.0,3.0,0.86,0.57,-0.57,57.2,,,,,
FS,2025-05-26,82.9,-0.53,5.99,"Vázquez, Christian",543877,641793,field_out,hit_into_play,,,,,14.0,"Christian Vázquez grounds out, second baseman Curtis Mead to first baseman Jonathan Aranda.",R,R,R,TB,MIN,X,4.0,ground_ball,0,1,2025,-0.78,0.14,1.2629067287584856,1.7916316958432104,,,,0,6,Top,139.38,145.92,,,,,5.610305571881597,-120.72771321296938,-3.4457865835182067,-8.641479355459495,21.369632469979223,-30.40311621824413,3.25,1.58,10.0,64.6,-10.0,83.1,1320.0,6.2,777762,643376,666018,678554,691406,676609,802415,670224,666624,54.31,0.053,0.04,0.0,1.0,0.0,0.0,2.0,35,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,245.0,0.029,-0.22,62.4,7.8,0.06,0.22,88.0,0,0,0.505,0.495,29,34,30,35,2,1,6.0,2.0,5.0,2.0,3.15,0.78,0.78,36.3,21.930948722118096,-1.1661433715881262,24.810588029374756,50.46068966180306,37.220618614157154
SI,2025-05-26,89.9,-0.62,5.93,"Vázquez, Christian",543877,641793,,called_strike,,,,,8.0,Called Strike,R,R,R,TB,MIN,S,,,0,0,2025,-1.31,0.89,0.2274854361457639,1.9305376436791213,,,,0,6,Top,,,,,,,4.851969098837122,-130.9176286756567,-5.92824383457381,-16.072043294081812,23.649729849263164,-20.87722367680918,3.24999922962845,1.61292473030875,,,,90.4,1901.0,6.2,777762,643376,666018,678554,691406,676609,802415,670224,666624,54.25,,,,,,,,35,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,219.0,0.005,-0.039,,,,0.039,,0,0,0.5,0.5,29,34,30,35,2,1,6.0,2.0,5.0,2.0,1.89,1.31,1.31,34.7,,,,,
SL,2025-05-26,87.5,-0.61,6.22,"Vázquez, Christian",543877,641793,single,hit_into_play,,,,,12.0,Christian Vázquez singles on a ground ball to right fielder Christopher Morel.,R,R,R,TB,MIN,X,9.0,ground_ball,1,2,2025,-0.04,0.56,1.080014088317815,2.827966289846602,,,,1,3,Top,176.65,117.73,,,,,4.170591899042009,-127.4265467978844,-3.2169306262060395,-1.3106248370353355,25.649158528717106,-25.591837059325048,3.25,1.58,67.0,97.0,2.0,87.6,2092.0,6.3,777762,643376,666018,678554,691406,676609,802415,670224,666624,54.24,0.486,0.464,0.9,1.0,1.0,0.0,4.0,15,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,203.0,-0.033,0.489,,,0.554,-0.489,97.0,0,0,0.53,0.47,29,34,30,35,1,0,6.0,2.0,5.0,2.0,2.4,0.04,0.04,44.7,,,,,
FS,2025-05-26,82.6,-0.47,6.01,"Vázquez, Christian",543877,641793,,foul,,,,,13.0,Foul,R,R,R,TB,MIN,S,,,1,1,2025,-1.11,0.09,-0.1271630081106384,1.3240197185989435,,,,1,3,Top,,,,,,,2.9462971989219873,-120.25556737895744,-4.353430720051822,-11.369242169083806,23.617033062363596,-30.61661341175857,3.25,1.58,2.0,65.1,-32.0,82.5,1206.0,6.2,777762,643376,666018,678554,691406,676609,802415,670224,666624,54.27,,,,,,,,15,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,241.0,0.004,-0.064,70.0,7.7,,0.064,88.0,0,0,0.526,0.474,29,34,30,35,1,0,6.0,2.0,5.0,2.0,3.25,1.11,1.11,35.7,16.621707052172265,-23.39089559516021,32.79179627498129,31.87675465724768,47.78340050491301
SI,2025-05-26,90.1,-0.81,5.92,"Vázquez, Christian",543877,641793,,ball,,,,,11.0,Ball,R,R,R,TB,MIN,B,,,0,1,2025,-1.11,1.09,-1.8184929062913449,2.925070542693565,,,,1,3,Top,,,,,,,-0.147289569797434,-131.27435808340317,-3.861791044957549,-12.875127707541166,25.48250286656513,-18.88069019189393,3.24999968146201,1.56919160356793,,,,90.4,2032.0,6.2,777762,643376,666018,678554,691406,676609,802415,670224,666624,54.28,,,,,,,,15,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,215.0,-0.002,0.029,,,,-0.029,,0,0,0.528,0.472,29,34,30,35,1,0,6.0,2.0,5.0,2.0,1.69,1.11,1.11,36.5,,,,,
FF,2025-05-26,91.2,-0.52,6.1,"Vázquez, Christian",543877,641793,,foul,,,,,3.0,Foul,R,R,R,TB,MIN,S,,,0,0,2025,-0.73,1.32,0.8278139328542048,2.742296870542152,,,,1,3,Top,,,,,,,4.966782878901661,-132.81350956249565,-5.4636969078616335,-9.614812012591091,25.362975267780133,-15.567119843427184,3.25,1.58,251.0,86.7,52.0,91.9,2093.0,6.4,777762,643376,666018,678554,691406,676609,802415,670224,666624,54.06,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217.0,0.003,-0.039,65.8,6.7,,0.039,88.0,0,0,0.525,0.475,29,34,30,35,1,0,6.0,2.0,5.0,2.0,1.39,0.73,0.73,40.6,6.407992351963363,11.472294232096113,23.609753497846963,44.413466758085846,28.641993859312286
SL,2025-05-26,88.4,-0.71,5.61,"Vázquez, Christian",543877,655889,field_out,hit_into_play,,,,,14.0,"Christian Vázquez grounds out softly, pitcher Manuel Rodríguez to first baseman Jonathan Aranda.",R,R,R,TB,MIN,X,1.0,ground_ball,1,2,2025,0.34,-0.08,0.1578913289892386,0.684284332883148,,,,1,8,Top,131.71,180.69,,,,,1.4173007464911127,-128.8034613249125,-5.881969989128234,3.5911429874398815,23.392356618923063,-32.24118902872939,3.25,1.58,2.0,37.3,-24.0,89.4,2232.0,6.6,777762,643376,666018,678554,691406,676609,802415,670224,666624,53.92,0.241,0.181,0.0,1.0,0.0,0.0,1.0,55,4,Slider,3,2,2,3,2,3,2,3,Standard,Standard,107.0,0.031,-0.18,59.8,8.0,0.25,0.18,88.0,1,-1,0.809,0.1909999999999999,28,34,29,35,1,2,2.0,2.0,1.0,2.0,2.96,-0.34,-0.34,47.3,22.318820843814137,-13.666993512797886,40.51215760026076,37.00110176005649,40.81485452527737
SI,2025-05-26,97.3,-1.0,5.46,"Vázquez, Christian",543877,655889,,foul,,,,,11.0,Foul,R,R,R,TB,MIN,S,,,1,1,2025,-1.25,0.54,-1.861167824681152,2.950914745181497,,,,1,8,Top,,,,,,,0.5757589352278798,-141.70508740183377,-2.49050175499948,-17.06852022847213,31.43459184430389,-24.527308031351875,3.25,1.58,126.0,50.3,36.0,97.7,2223.0,6.4,777762,643376,666018,678554,691406,676609,802415,670224,666624,54.1,,,,,,,,55,3,Sinker,3,2,2,3,2,3,2,3,Standard,Standard,212.0,0.008,-0.064,60.3,5.4,,0.064,88.0,1,-1,0.801,0.1989999999999999,28,34,29,35,1,2,2.0,2.0,1.0,2.0,1.86,1.25,1.25,39.5,-8.634573855136074,12.026025826176443,33.01155133724072,14.52445673461245,27.50497032017383
SI,2025-05-26,96.2,-0.85,5.45,"Vázquez, Christian",543877,655889,,ball,,,,,11.0,Ball,R,R,R,TB,MIN,B,,,0,1,2025,-1.36,0.37,-0.0670831069212107,3.5109766518763807,,,,1,8,Top,,,,,,,5.193940763450091,-140.18524309901122,-0.4410483365912299,-19.154997258940675,28.541069605145136,-27.4124107746929,3.25000090552022,1.62723272124822,,,,97.2,2167.0,6.5,777762,643376,666018,678554,691406,676609,802415,670224,666624,53.97,,,,,,,,55,2,Sinker,3,2,2,3,2,3,2,3,Standard,Standard,214.0,-0.004,0.029,,,,-0.029,,1,-1,0.805,0.1949999999999999,28,34,29,35,1,2,2.0,2.0,1.0,2.0,2.07,1.36,1.36,37.9,,,,,
SL,2025-05-26,87.8,-0.96,5.51,"Vázquez, Christian",543877,655889,,foul,,,,,4.0,Foul,R,R,R,TB,MIN,S,,,0,0,2025,0.5,-0.34,-0.5440033685702871,2.618394394045005,,,,1,8,Top,,,,,,,-0.0229426392883874,-128.01630051302996,-0.2139458689633105,5.464466540026494,25.57560183189755,-36.04326817555947,3.25,1.58,105.0,56.8,71.0,88.3,2429.0,6.4,777762,643376,666018,678554,691406,676609,802415,670224,666624,54.08,,,,,,,,55,1,Slider,3,2,2,3,2,3,2,3,Standard,Standard,84.0,0.006,-0.039,65.0,6.4,,0.039,88.0,1,-1,0.799,0.2009999999999999,28,34,29,35,1,2,2.0,2.0,1.0,2.0,3.27,-0.5,-0.5,43.1,5.360681162908323,6.593901851044655,25.097562013808215,31.772278112180388,33.84716484912393
FC,2025-05-24,87.4,-1.54,6.42,"Vázquez, Christian",543877,608379,single,hit_into_play,,,,,9.0,Christian Vázquez singles on a line drive to left fielder Michael Massey. Willi Castro to 2nd.,R,R,R,MIN,KC,X,7.0,line_drive,1,0,2025,0.15,0.92,0.3862337090017015,1.9375905661184705,,,650489.0,1,5,Bot,73.56,105.95,,,,,4.364442159743333,-127.09576509057403,-6.609755695943055,0.7584900935820412,25.979412234743148,-21.015841292548767,3.25,1.57,178.0,98.6,9.0,88.2,2117.0,6.8,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.71,0.701,0.649,0.9,1.0,1.0,0.0,4.0,44,2,Cutter,1,4,1,4,4,1,1,4,Standard,Standard,199.0,0.045,0.371,69.4,7.4,0.797,-0.371,98.6,-3,-3,0.2,0.2,33,34,34,35,2,1,6.0,3.0,7.0,2.0,2.06,-0.15,-0.15,45.7,16.99864434845942,-6.057179336542652,22.40256080360179,40.62699459750005,42.17965834516585
CH,2025-05-24,77.4,-1.34,6.62,"Vázquez, Christian",543877,608379,,ball,,,,,11.0,Ball,R,R,R,MIN,KC,B,,,0,0,2025,-1.09,0.76,-0.6149365030077167,3.7060218291579177,,,650489.0,1,5,Bot,,,,,,,3.56942818336979,-112.7060478560072,-0.6233398531516514,-9.909784639657076,22.00108022527841,-25.842373594065993,3.12611190685079,1.56968953371219,,,,77.7,1535.0,6.6,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.86,,,,,,,,44,1,Changeup,1,4,1,4,4,1,1,4,Standard,Standard,249.0,0.005,0.035,,,,-0.035,,-3,-3,0.195,0.195,33,34,34,35,2,1,6.0,3.0,7.0,2.0,3.06,1.09,1.09,50.2,,,,,
CH,2025-05-24,78.4,-1.33,6.69,"Vázquez, Christian",543877,608379,field_out,hit_into_play,,,,,5.0,Christian Vázquez flies out to center fielder Drew Waters.,R,R,R,MIN,KC,X,8.0,fly_ball,2,2,2025,-1.01,0.95,0.0461748558482604,2.683681431864128,,,,0,3,Bot,155.47,74.64,,,,,4.866569942696793,-114.012028360219,-3.5173270044069014,-9.73573731456599,21.91482218870952,-23.493483525645093,3.25,1.57,316.0,91.9,39.0,78.5,1567.0,6.5,777788,666023,686469,663697,672580,677951,686681,671221,592192,54.0,0.025,0.038,0.0,1.0,0.0,0.0,3.0,24,5,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,243.0,-0.024,-0.232,70.3,6.5,0.07,0.232,91.9,-2,-2,0.325,0.325,33,34,34,35,1,0,6.0,3.0,7.0,2.0,2.78,1.01,1.01,53.3,9.51968751679322,2.0582464101563827,22.178646320390527,36.03458983735514,39.99771562770928
SI,2025-05-24,92.1,-1.5,6.5,"Vázquez, Christian",543877,608379,,foul,,,,,4.0,Foul,R,R,R,MIN,KC,S,,,2,1,2025,-0.98,1.47,-0.8222369313079477,2.639572506461106,,,,0,3,Bot,,,,,,,3.905196352899633,-133.89352652054035,-7.238762533861626,-12.620979944139783,28.729634500782556,-13.106825102171522,3.25,1.57,134.0,76.9,79.0,93.1,1918.0,6.9,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.58,,,,,,,,24,4,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,206.0,-0.007,-0.073,69.2,6.7,,0.073,88.0,-2,-2,0.332,0.332,33,34,34,35,1,0,6.0,3.0,7.0,2.0,1.22,0.98,0.98,56.5,19.885950557799426,-12.064764405270296,24.694501939148328,25.77927489866588,38.8331706013038
SI,2025-05-24,91.1,-1.44,6.63,"Vázquez, Christian",543877,608379,,ball,,,,,11.0,Ball,R,R,R,MIN,KC,B,,,1,1,2025,-0.83,1.53,-0.1489912847725002,3.626924398961908,,,,0,3,Bot,,,,,,,5.088382485899393,-132.6080195123759,-4.978117492198877,-10.941561111141716,28.549237402483985,-13.241704009982064,3.18373565600566,1.59620122835067,,,,92.1,1958.0,6.9,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.64,,,,,,,,24,3,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,205.0,0.005,0.055,,,,-0.055,,-2,-2,0.327,0.327,33,34,34,35,1,0,6.0,3.0,7.0,2.0,1.22,0.83,0.83,55.5,,,,,
FC,2025-05-24,87.0,-1.55,6.55,"Vázquez, Christian",543877,608379,,foul,,,,,2.0,Foul,R,R,R,MIN,KC,S,,,1,0,2025,-0.15,1.07,-0.0567340471008755,3.2150060354536003,,,,0,3,Bot,,,,,,,3.933968289349072,-126.72513367629104,-4.078336212509448,-2.450463250190626,25.20119931693912,-19.98391368757556,3.25,1.57,,,,87.9,2131.0,6.7,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.77,,,,,,,,24,2,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,197.0,-0.005,-0.05,71.4,6.6,,0.05,,-2,-2,0.332,0.332,33,34,34,35,1,0,6.0,3.0,7.0,2.0,1.93,0.15,0.15,49.5,10.958793802384442,-1.1948475811665096,20.1624606540952,33.849711243302906,35.864370094778835
FF,2025-05-24,91.7,-1.24,6.6,"Vázquez, Christian",543877,608379,,ball,,,,,14.0,Ball,R,R,R,MIN,KC,B,,,0,0,2025,-0.47,1.62,1.3270706997133923,1.217684567301499,,,,0,3,Bot,,,,,,,7.593168244876565,-132.9528302043822,-11.315557387580172,-7.248874461221592,28.423135754582965,-10.676167835499912,2.97564954688861,1.45346596797536,,,,92.5,2061.0,7.0,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.53,,,,,,,,24,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,205.0,0.004,0.041,,,,-0.041,,-2,-2,0.328,0.328,33,34,34,35,1,0,6.0,3.0,7.0,2.0,1.11,0.47,0.47,55.8,,,,,
CH,2025-05-24,86.0,1.19,5.67,"Vázquez, Christian",543877,663738,field_out,hit_into_play,,,,,9.0,Christian Vázquez pops out to shortstop Bobby Witt Jr.,R,R,L,MIN,KC,X,6.0,popup,3,2,2025,1.06,0.04,0.6411202630642188,1.7760675850276502,,,621043.0,0,9,Bot,107.58,125.02,,,,,-3.498812690938061,-125.2061376052979,-3.1054422573075513,11.90498167368731,24.256661230578615,-31.371224721032707,3.25,1.57,227.0,70.3,38.0,87.1,1656.0,6.8,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.66,0.537,0.536,0.0,1.0,0.0,0.0,3.0,79,6,Changeup,4,4,4,4,4,4,4,4,Standard,Standard,109.0,-0.09,-0.313,68.4,7.4,0.646,0.313,88.0,0,0,0.725,0.725,28,34,29,35,1,3,3.0,3.0,3.0,2.0,3.03,1.06,-1.06,34.0,13.213313109816722,-10.784064845128752,29.01021204745416,42.243574153653114,41.45937211801852
CH,2025-05-24,85.6,1.19,5.71,"Vázquez, Christian",543877,663738,,called_strike,,,,,2.0,Called Strike,R,R,L,MIN,KC,S,,,3,1,2025,1.09,-0.17,-0.0654721796952773,2.9836413537753415,,,621043.0,0,9,Bot,,,,,,,-5.207809485491858,-124.57461289980554,0.2048211055604103,12.350193496836928,25.001062376328928,-34.23860509230244,3.1278227292994,1.6517158385642,,,,86.4,1446.0,6.8,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.72,,,,,,,,79,5,Changeup,4,4,4,4,4,4,4,4,Standard,Standard,107.0,-0.025,-0.081,,,,0.081,,0,0,0.75,0.75,28,34,29,35,1,3,3.0,3.0,3.0,2.0,3.28,1.09,-1.09,32.2,,,,,
FF,2025-05-24,94.7,1.09,5.82,"Vázquez, Christian",543877,663738,,ball,,,,,13.0,Ball,R,R,L,MIN,KC,B,,,2,1,2025,0.99,1.14,-0.5336520688552164,1.1421268030615883,,,621043.0,0,9,Bot,,,,,,,-6.495584519900758,-137.4542835780774,-9.11332720855143,14.056633495506851,31.388035333125092,-15.836962342496763,3.22750586334789,1.65415531252902,,,,95.2,2149.0,6.8,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.69,,,,,,,,79,4,4-Seam Fastball,4,4,4,4,4,4,4,4,Standard,Standard,131.0,0.03,0.116,,,,-0.116,,0,0,0.72,0.72,28,34,29,35,1,3,3.0,3.0,3.0,2.0,1.42,0.99,-0.99,36.5,,,,,
CH,2025-05-24,84.6,1.33,5.67,"Vázquez, Christian",543877,663738,,ball,,,,,14.0,Ball,R,R,L,MIN,KC,B,,,1,1,2025,1.17,0.05,1.4017631542660804,1.9793947201276336,,,621043.0,0,9,Bot,,,,,,,-2.185327167944929,-123.23738429344354,-2.3810769913598424,12.395915249876744,24.652428245254978,-31.396171160056227,3.15077230615946,1.64215309968508,,,,85.3,1493.0,6.7,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.8,,,,,,,,79,3,Changeup,4,4,4,4,4,4,4,4,Standard,Standard,109.0,0.014,0.044,,,,-0.044,,0,0,0.706,0.706,28,34,29,35,1,3,3.0,3.0,3.0,2.0,3.13,1.17,-1.17,30.7,,,,,
CH,2025-05-24,85.0,1.22,5.72,"Vázquez, Christian",543877,663738,,called_strike,,,,,4.0,Called Strike,R,R,L,MIN,KC,S,,,1,0,2025,1.01,-0.3,-0.3952793437396494,2.283884517138525,,,621043.0,0,9,Bot,,,,,,,-5.864451629972313,-123.64806159267826,-1.1402731467495804,11.55711708173377,24.225531815356817,-35.23453124952367,3.19279762106906,1.65177148451264,,,,85.8,1531.0,6.8,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.71,,,,,,,,79,2,Changeup,4,4,4,4,4,4,4,4,Standard,Standard,113.0,-0.014,-0.048,,,,0.048,,0,0,0.72,0.72,28,34,29,35,1,3,3.0,3.0,3.0,2.0,3.45,1.01,-1.01,33.9,,,,,
KC,2025-05-24,82.0,1.04,6.07,"Vázquez, Christian",543877,663738,,ball,,,,,13.0,Ball,R,R,L,MIN,KC,B,,,0,0,2025,-0.52,-0.3,-0.2484999184553581,1.300407302536836,,,621043.0,0,9,Bot,,,,,,,-1.914984539061804,-119.55817266409896,-3.7406597599128526,-4.629489186955852,21.24635411096439,-34.580121009285335,3.16835823688085,1.62731920906788,,,,82.6,2240.0,6.4,777788,666023,686469,663697,672580,677951,686681,671221,592192,54.11,,,,,,,,79,1,Knuckle Curve,4,4,4,4,4,4,4,4,Strategic,Standard,303.0,0.01,0.04,,,,-0.04,,0,0,0.71,0.71,28,34,29,35,1,3,3.0,3.0,3.0,2.0,3.65,-0.52,0.52,42.1,,,,,
SI,2025-05-24,92.5,-2.71,4.55,"Vázquez, Christian",543877,670167,field_out,hit_into_play,,,,,7.0,"Christian Vázquez grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.",R,R,R,MIN,KC,X,5.0,ground_ball,0,0,2025,-1.33,0.08,-0.7864391388248269,1.9908707199312177,,,,0,7,Bot,104.56,169.8,,,,,7.848585596882992,-134.47990110280463,-0.8454692270858778,-17.813393245308436,30.59562935102943,-31.21892322122464,3.25,1.57,4.0,65.2,-25.0,92.8,2180.0,6.6,777788,666023,686469,663697,672580,677951,686681,671221,592192,53.87,0.038,0.033,0.0,1.0,0.0,0.0,2.0,61,1,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,253.0,-0.038,-0.259,65.9,6.4,0.038,0.259,88.0,0,0,0.588,0.588,31,34,31,35,1,2,1.0,3.0,3.0,2.0,2.6,1.33,1.33,9.8,-7.973385318928921,-0.9678871584576194,35.68504621581631,25.79798576912831,30.54376237780024
FC,2025-05-21,90.3,-2.88,6.22,"Vázquez, Christian",543877,668909,field_out,hit_into_play,,,,,6.0,"Christian Vázquez grounds out, shortstop Gabriel Arias to first baseman Kyle Manzardo.",R,R,R,MIN,CLE,X,6.0,ground_ball,1,0,2025,-0.24,0.57,0.5888881861985131,2.4639083948631333,,,,1,5,Bot,116.9,156.49,,,,,9.156835550958665,-131.17968165747794,-4.607040348757705,-4.693389336189209,27.429647142969767,-24.7747210479331,3.24,1.57,7.0,80.2,-18.0,90.5,2393.0,6.5,777829,595978,700932,682177,608070,672356,680757,682657,666134,54.05,0.058,0.043,0.0,1.0,0.0,0.0,2.0,38,2,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,200.0,-0.018,-0.293,68.9,6.5,0.06,0.293,88.0,1,1,0.689,0.689,25,34,26,35,2,1,7.0,3.0,5.0,3.0,2.23,0.24,0.24,34.6,-2.00880279068308,0.7359426765430037,23.516841781596312,41.88312388410688,33.1326642229818
ST,2025-05-21,84.0,-2.9,6.1,"Vázquez, Christian",543877,668909,,ball,,,,,13.0,Ball,R,R,R,MIN,CLE,B,,,0,0,2025,0.89,0.02,-0.0160704055105942,1.3021861036913718,,,,1,5,Bot,,,,,,,4.951608956789362,-122.2625512423293,-4.748508313460734,7.833035330673625,25.51729933751025,-31.149041127499313,3.2399999011979,1.61830247709564,,,,84.3,2185.0,6.6,777829,595978,700932,682177,608070,672356,680757,682657,666134,53.88,,,,,,,,38,1,Sweeper,1,0,1,0,0,1,1,0,Standard,Standard,48.0,0.002,0.039,,,,-0.039,,1,1,0.687,0.687,25,34,26,35,2,1,7.0,3.0,5.0,3.0,3.22,-0.89,-0.89,35.8,,,,,
FC,2025-05-21,92.6,-2.9,5.97,"Vázquez, Christian",543877,668909,field_out,hit_into_play,,,,,12.0,"Christian Vázquez grounds out, pitcher Gavin Williams to first baseman Kyle Manzardo. Willi Castro to 2nd.",R,R,R,MIN,CLE,X,1.0,ground_ball,3,2,2025,-0.05,0.85,1.0955629206071862,2.410358952725149,,,650489.0,1,3,Bot,130.82,184.32,,,,,10.4486840315616,-134.35776144607698,-5.145792517692065,-2.975967734122023,30.8550816111914,-20.8869332724878,3.24,1.57,3.0,65.0,-38.0,93.7,2400.0,7.2,777829,595978,700932,682177,608070,672356,680757,682657,666134,53.29,0.122,0.084,0.0,1.0,0.0,0.0,2.0,20,9,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,201.0,-0.026,-0.383,68.0,6.9,0.137,0.383,88.0,0,0,0.564,0.564,25,34,26,35,1,0,7.0,3.0,5.0,3.0,1.84,0.05,0.05,30.6,6.67569381687757,1.153850828285171,18.58323660902522,48.20995076251751,32.15093281486227
CU,2025-05-21,84.6,-2.69,6.35,"Vázquez, Christian",543877,668909,,ball,,,,,14.0,Ball,R,R,R,MIN,CLE,B,,,2,2,2025,0.22,-0.75,0.7592012314386057,1.373537262090268,,,650489.0,1,3,Bot,,,,,,,7.648984831099862,-122.910587463768,-3.697528650597374,0.5863129773351977,26.652301752854708,-39.11864626710847,3.27516424089526,1.63584735372903,,,,84.8,2358.0,6.7,777829,595978,700932,682177,608070,672356,680757,682657,666134,53.77,,,,,,,,20,8,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,28.0,0.009,0.098,,,,-0.098,,0,0,0.555,0.555,25,34,26,35,1,0,7.0,3.0,5.0,3.0,3.97,-0.22,-0.22,39.7,,,,,
ST,2025-05-21,87.4,-2.88,5.98,"Vázquez, Christian",543877,668909,,foul,,,,,6.0,Foul,R,R,R,MIN,CLE,S,,,2,2,2025,0.75,0.44,0.3095944093321154,2.4542822923947,,,650489.0,1,3,Bot,,,,,,,6.203031715821545,-127.14055078597738,-3.2748020518536407,6.784688048096171,26.568996591901428,-26.92198722093748,3.24,1.57,,,,88.2,2314.0,6.9,777829,595978,700932,682177,608070,672356,680757,682657,666134,53.63,,,,,,,,20,7,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,54.0,0.0,0.0,64.6,7.4,,0.0,,0,0,0.555,0.555,25,34,26,35,1,0,7.0,3.0,5.0,3.0,2.55,-0.75,-0.75,31.0,17.726727400978127,-14.7311446744035,23.52045539292264,37.44305866372919,43.05853891037506
ST,2025-05-21,86.0,-2.8,6.05,"Vázquez, Christian",543877,668909,,foul,,,,,3.0,Foul,R,R,R,MIN,CLE,S,,,2,2,2025,0.96,0.11,0.3104699163187973,2.9402643264843,,,650489.0,1,3,Bot,,,,,,,5.475464208281188,-125.00172393216717,-1.2462839802986914,8.680452926760026,29.021854209047113,-30.942177082875705,3.24,1.57,192.0,69.7,23.0,86.2,2347.0,6.8,777829,595978,700932,682177,608070,672356,680757,682657,666134,53.66,,,,,,,,20,6,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,47.0,0.0,0.0,65.8,5.7,,0.0,88.0,0,0,0.555,0.555,25,34,26,35,1,0,7.0,3.0,5.0,3.0,3.01,-0.96,-0.96,32.8,2.0814478253117064,27.27503082352141,22.755508443234294,38.839985206550836,23.128055813501337
